Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
CUST6244,368,4,2150.77,3,2,1,321,6,At Risk
CUST6246,185,3,1287.33,4,2,1,421,7,Potential
CUST6247,235,2,2910.63,4,1,2,412,7,Potential
CUST6248,45,2,399.03,5,1,1,511,7,Potential
CUST6249,10,2,1159.74,5,1,1,511,7,Potential
CUST6250,459,2,1217.5700000000002,2,1,1,211,4,At Risk
CUST6251,289,1,72.77,4,1,1,411,6,At Risk
CUST6252,187,1,47.21,4,1,1,411,6,At Risk
CUST6253,607,1,747.7,1,1,1,111,3,At Risk
CUST6254,367,1,65.78999999999999,3,1,1,311,5,At Risk
CUST6255,606,2,651.13,1,1,1,111,3,At Risk
CUST6256,280,1,312.78999999999996,4,1,1,411,6,At Risk
CUST6257,597,1,3446.1,1,1,2,112,4,At Risk
CUST6258,85,3,763.34,5,2,1,521,8,Potential
CUST6259,70,5,1530.94,5,3,1,531,9,Potential
CUST6260,639,1,835.53,1,1,1,111,3,At Risk
CUST6261,163,2,2039.6499999999999,4,1,1,411,6,At Risk
CUST6266,133,2,773.74,5,1,1,511,7,Potential
CUST6268,256,2,102.19999999999999,4,1,1,411,6,At Risk
CUST6269,153,3,1810.91,4,2,1,421,7,Potential
CUST6272,402,2,623.16,3,1,1,311,5,At Risk
CUST6273,459,2,1360.5900000000001,2,1,1,211,4,At Risk
CUST6274,416,2,532.18,3,1,1,311,5,At Risk
CUST6275,559,2,653.9000000000001,2,1,1,211,4,At Risk
CUST6276,80,3,1998.37,5,2,1,521,8,Potential
CUST6277,363,1,16.92,3,1,1,311,5,At Risk
CUST6279,704,1,311.94,1,1,1,111,3,At Risk
CUST6280,282,1,15.77,4,1,1,411,6,At Risk
CUST6282,1,4,923.45,5,2,1,521,8,Potential
CUST6283,335,1,12.25,3,1,1,311,5,At Risk
CUST6284,3,2,204.64000000000001,5,1,1,511,7,Potential
CUST6285,217,1,33.83,4,1,1,411,6,At Risk
CUST6286,35,2,1233.24,5,1,1,511,7,Potential
CUST6287,16,2,48.72,5,1,1,511,7,Potential
CUST6288,529,2,2367.67,2,1,2,212,5,At Risk
CUST6289,582,2,755.7,2,1,1,211,4,At Risk
CUST6292,185,2,1683.17,4,1,1,411,6,At Risk
CUST6293,19,3,1338.45,5,2,1,521,8,Potential
CUST6294,76,1,2230.83,5,1,1,511,7,Potential
CUST6295,188,2,1262.9,4,1,1,411,6,At Risk
CUST6297,438,2,686.55,3,1,1,311,5,At Risk
CUST6298,626,1,6.01,1,1,1,111,3,At Risk
CUST6299,70,2,745.03,5,1,1,511,7,Potential
CUST6300,305,2,81.60999999999999,3,1,1,311,5,At Risk
CUST6301,406,2,714.4,3,1,1,311,5,At Risk
CUST6302,472,2,68.25,2,1,1,211,4,At Risk
CUST6303,597,3,1679.55,1,2,1,121,4,At Risk
CUST6304,329,1,363.29999999999995,3,1,1,311,5,At Risk
CUST6305,126,3,670.1300000000001,5,2,1,521,8,Potential
CUST6306,178,4,1908.36,4,2,1,421,7,Potential
CUST6307,32,3,2699.67,5,2,2,522,9,Potential
CUST6308,45,1,1.25,5,1,1,511,7,Potential
CUST6309,446,1,467.37,2,1,1,211,4,At Risk
CUST6310,563,1,37.19,2,1,1,211,4,At Risk
CUST6311,9,3,2084.11,5,2,1,521,8,Potential
CUST6312,375,2,81.63,3,1,1,311,5,At Risk
CUST6314,304,3,1300.22,3,2,1,321,6,At Risk
CUST6315,377,1,13.9,3,1,1,311,5,At Risk
CUST6316,208,3,4999.58,4,2,3,423,9,Potential
CUST6317,3,1,5.9,5,1,1,511,7,Potential
CUST6318,111,1,2701.75,5,1,2,512,8,Potential
CUST6319,117,1,232.85,5,1,1,511,7,Potential
CUST6321,219,2,2737.4900000000002,4,1,2,412,7,Potential
CUST6322,222,1,381.24,4,1,1,411,6,At Risk
CUST6323,255,4,5368.61,4,2,3,423,9,Potential
CUST6326,59,4,1072.17,5,2,1,521,8,Potential
CUST6327,134,2,701.23,5,1,1,511,7,Potential
CUST6328,469,1,1325.31,2,1,1,211,4,At Risk
CUST6329,175,3,3521.7200000000003,4,2,2,422,8,Potential
CUST6330,200,4,318.0,4,2,1,421,7,Potential
CUST6331,13,3,4877.11,5,2,3,523,10,Loyal
CUST6332,668,1,981.26,1,1,1,111,3,At Risk
CUST6333,51,3,1579.05,5,2,1,521,8,Potential
CUST6334,63,5,3636.7400000000002,5,3,2,532,10,Loyal
CUST6335,23,2,1229.08,5,1,1,511,7,Potential
CUST6336,139,2,2048.24,5,1,1,511,7,Potential
CUST6337,239,1,389.55,4,1,1,411,6,At Risk
CUST6338,207,3,794.9,4,2,1,421,7,Potential
CUST6339,629,2,450.72,1,1,1,111,3,At Risk
CUST6340,44,3,916.81,5,2,1,521,8,Potential
CUST6341,3,2,446.12,5,1,1,511,7,Potential
CUST6343,534,1,15.75,2,1,1,211,4,At Risk
CUST6344,60,2,116.02000000000001,5,1,1,511,7,Potential
CUST6346,85,3,3586.17,5,2,2,522,9,Potential
CUST6347,81,4,2769.79,5,2,2,522,9,Potential
CUST6348,164,1,1421.53,4,1,1,411,6,At Risk
CUST6350,299,2,118.25,3,1,1,311,5,At Risk
CUST6351,60,1,94.96,5,1,1,511,7,Potential
CUST6352,333,2,931.72,3,1,1,311,5,At Risk
CUST6353,17,3,2551.95,5,2,2,522,9,Potential
CUST6354,35,1,56.29,5,1,1,511,7,Potential
CUST6355,180,4,603.4,4,2,1,421,7,Potential
CUST6356,69,5,2389.86,5,3,2,532,10,Loyal
CUST6357,7,1,96.63,5,1,1,511,7,Potential
CUST6358,678,1,3563.79,1,1,2,112,4,At Risk
CUST6359,265,2,893.9699999999999,4,1,1,411,6,At Risk
CUST6360,188,2,286.27,4,1,1,411,6,At Risk
CUST6361,251,1,492.87,4,1,1,411,6,At Risk
CUST6362,278,3,170.37,4,2,1,421,7,Potential
CUST6363,198,2,134.99,4,1,1,411,6,At Risk
CUST6364,559,1,354.26,2,1,1,211,4,At Risk
CUST6365,108,3,2388.33,5,2,2,522,9,Potential
CUST6366,316,3,2096.68,3,2,1,321,6,At Risk
CUST6367,357,1,9.59,3,1,1,311,5,At Risk
CUST6368,4,2,488.81,5,1,1,511,7,Potential
CUST6370,621,2,1449.49,1,1,1,111,3,At Risk
CUST6371,87,6,3045.18,5,4,2,542,11,Loyal
CUST6372,628,1,193.49,1,1,1,111,3,At Risk
CUST6373,438,1,258.74,3,1,1,311,5,At Risk
CUST6374,215,4,2799.9300000000003,4,2,2,422,8,Potential
CUST6375,83,4,7039.92,5,2,4,524,11,Loyal
CUST6376,486,1,124.05,2,1,1,211,4,At Risk
CUST6377,48,3,1085.75,5,2,1,521,8,Potential
CUST6378,305,2,1299.8,3,1,1,311,5,At Risk
CUST6379,522,1,259.07,2,1,1,211,4,At Risk
CUST6380,540,2,394.27,2,1,1,211,4,At Risk
CUST6381,82,4,3751.37,5,2,2,522,9,Potential
CUST6383,674,2,1542.34,1,1,1,111,3,At Risk
CUST6384,186,2,1466.8999999999999,4,1,1,411,6,At Risk
CUST6385,454,1,150.73,2,1,1,211,4,At Risk
CUST6387,252,3,3963.96,4,2,2,422,8,Potential
CUST6388,51,2,2331.92,5,1,2,512,8,Potential
CUST6389,184,2,892.51,4,1,1,411,6,At Risk
CUST6390,519,1,25.46,2,1,1,211,4,At Risk
CUST6391,80,2,757.3900000000001,5,1,1,511,7,Potential
CUST6392,262,2,78.57,4,1,1,411,6,At Risk
CUST6394,419,2,569.59,3,1,1,311,5,At Risk
CUST6395,359,2,1547.49,3,1,1,311,5,At Risk
CUST6396,256,2,334.32000000000005,4,1,1,411,6,At Risk
CUST6397,321,1,1860.08,3,1,1,311,5,At Risk
CUST6398,587,2,973.0699999999999,1,1,1,111,3,At Risk
CUST6400,437,1,40.79,3,1,1,311,5,At Risk
CUST6401,11,5,5815.7,5,3,3,533,11,Loyal
CUST6403,656,1,2401.5299999999997,1,1,2,112,4,At Risk
CUST6404,340,2,2798.41,3,1,2,312,6,At Risk
CUST6405,96,2,1738.28,5,1,1,511,7,Potential
CUST6406,356,1,127.71,3,1,1,311,5,At Risk
CUST6407,22,4,3004.26,5,2,2,522,9,Potential
CUST6408,50,2,2058.4,5,1,1,511,7,Potential
CUST6409,82,2,597.54,5,1,1,511,7,Potential
CUST6410,48,2,352.46,5,1,1,511,7,Potential
CUST6411,185,2,205.96,4,1,1,411,6,At Risk
CUST6412,43,2,448.09999999999997,5,1,1,511,7,Potential
CUST6413,668,2,1173.55,1,1,1,111,3,At Risk
CUST6414,81,3,5062.719999999999,5,2,3,523,10,Loyal
CUST6416,14,2,1401.3799999999999,5,1,1,511,7,Potential
CUST6417,234,1,1327.0,4,1,1,411,6,At Risk
CUST6418,20,2,1312.29,5,1,1,511,7,Potential
CUST6419,196,2,78.4,4,1,1,411,6,At Risk
CUST6420,599,2,2126.21,1,1,1,111,3,At Risk
CUST6421,222,4,1433.73,4,2,1,421,7,Potential
CUST6422,223,1,43.41,4,1,1,411,6,At Risk
CUST6423,84,1,302.39,5,1,1,511,7,Potential
CUST6424,113,1,32.36,5,1,1,511,7,Potential
CUST6425,38,2,397.65000000000003,5,1,1,511,7,Potential
CUST6426,439,1,366.51,3,1,1,311,5,At Risk
CUST6427,562,1,15.3,2,1,1,211,4,At Risk
CUST6428,689,1,457.37,1,1,1,111,3,At Risk
CUST6429,431,3,894.49,3,2,1,321,6,At Risk
CUST6430,301,2,1673.2,3,1,1,311,5,At Risk
CUST6431,65,2,1684.62,5,1,1,511,7,Potential
CUST6432,190,2,213.86,4,1,1,411,6,At Risk
CUST6433,232,1,599.13,4,1,1,411,6,At Risk
CUST6436,587,1,2868.01,1,1,2,112,4,At Risk
CUST6437,1,4,2739.64,5,2,2,522,9,Potential
CUST6438,1,4,3385.35,5,2,2,522,9,Potential
CUST6439,400,2,4791.950000000001,3,1,3,313,7,Potential
CUST6440,187,4,3404.34,4,2,2,422,8,Potential
CUST6441,61,3,703.1899999999999,5,2,1,521,8,Potential
CUST6442,445,2,981.5400000000001,2,1,1,211,4,At Risk
CUST6443,409,1,890.85,3,1,1,311,5,At Risk
CUST6444,486,1,76.18,2,1,1,211,4,At Risk
CUST6445,389,1,6.36,3,1,1,311,5,At Risk
CUST6446,422,1,56.24,3,1,1,311,5,At Risk
CUST6447,75,1,580.84,5,1,1,511,7,Potential
CUST6448,67,2,508.5,5,1,1,511,7,Potential
CUST6449,110,2,677.1999999999999,5,1,1,511,7,Potential
CUST6450,311,1,242.8,3,1,1,311,5,At Risk
CUST6451,374,3,3875.63,3,2,2,322,7,Potential
CUST6453,159,1,144.67000000000002,4,1,1,411,6,At Risk
CUST6455,29,1,1282.81,5,1,1,511,7,Potential
CUST6456,164,5,515.24,4,3,1,431,8,Potential
CUST6457,56,1,16.05,5,1,1,511,7,Potential
CUST6458,141,2,729.31,5,1,1,511,7,Potential
CUST6459,349,3,1923.42,3,2,1,321,6,At Risk
CUST6460,257,4,2605.5299999999997,4,2,2,422,8,Potential
CUST6461,36,4,4064.4700000000003,5,2,2,522,9,Potential
CUST6463,66,2,671.09,5,1,1,511,7,Potential
CUST6466,57,2,237.97,5,1,1,511,7,Potential
CUST6467,514,2,1563.1299999999999,2,1,1,211,4,At Risk
CUST6468,4,4,5981.679999999999,5,2,3,523,10,Loyal
CUST6469,63,1,6.67,5,1,1,511,7,Potential
CUST6471,577,1,948.9200000000001,2,1,1,211,4,At Risk
CUST6472,214,4,4890.39,4,2,3,423,9,Potential
CUST6473,133,5,576.52,5,3,1,531,9,Potential
CUST6474,568,1,2208.06,2,1,1,211,4,At Risk
CUST6475,100,2,76.85,5,1,1,511,7,Potential
CUST6476,375,1,1020.6500000000001,3,1,1,311,5,At Risk
CUST6477,433,3,1610.18,3,2,1,321,6,At Risk
CUST6480,424,3,6284.42,3,2,3,323,8,Potential
CUST6481,185,1,995.98,4,1,1,411,6,At Risk
CUST6482,164,1,974.3000000000001,4,1,1,411,6,At Risk
CUST6484,27,3,1032.58,5,2,1,521,8,Potential
CUST6486,386,2,1212.19,3,1,1,311,5,At Risk
CUST6487,637,1,402.26,1,1,1,111,3,At Risk
CUST6488,280,1,179.23000000000002,4,1,1,411,6,At Risk
CUST6489,199,3,1160.03,4,2,1,421,7,Potential
CUST6490,414,1,788.98,3,1,1,311,5,At Risk
CUST6491,259,3,1761.55,4,2,1,421,7,Potential
CUST6492,285,2,2193.89,4,1,1,411,6,At Risk
CUST6493,86,2,4602.62,5,1,3,513,9,Potential
CUST6494,331,1,66.21,3,1,1,311,5,At Risk
CUST6495,479,1,34.42,2,1,1,211,4,At Risk
CUST6496,286,1,332.57,4,1,1,411,6,At Risk
CUST6497,386,3,1732.33,3,2,1,321,6,At Risk
CUST6498,550,2,2831.07,2,1,2,212,5,At Risk
CUST6499,522,2,783.8,2,1,1,211,4,At Risk
CUST6500,14,5,1627.62,5,3,1,531,9,Potential
CUST6502,474,2,527.02,2,1,1,211,4,At Risk
CUST6503,656,1,960.14,1,1,1,111,3,At Risk
CUST6504,557,1,1455.36,2,1,1,211,4,At Risk
CUST6505,67,2,2662.83,5,1,2,512,8,Potential
CUST6506,265,3,1320.96,4,2,1,421,7,Potential
CUST6507,478,1,14.09,2,1,1,211,4,At Risk
CUST6508,108,5,2547.23,5,3,2,532,10,Loyal
CUST6509,90,8,3251.88,5,5,2,552,12,Loyal
CUST6510,241,1,190.71999999999997,4,1,1,411,6,At Risk
CUST6511,109,1,62.589999999999996,5,1,1,511,7,Potential
CUST6512,587,1,323.56,1,1,1,111,3,At Risk
CUST6513,282,1,594.73,4,1,1,411,6,At Risk
CUST6514,2,2,510.99,5,1,1,511,7,Potential
CUST6515,178,1,77.46,4,1,1,411,6,At Risk
CUST6516,221,3,3954.5200000000004,4,2,2,422,8,Potential
CUST6518,148,2,71.51,4,1,1,411,6,At Risk
CUST6520,18,1,276.61,5,1,1,511,7,Potential
CUST6521,255,2,195.58,4,1,1,411,6,At Risk
CUST6522,365,3,6722.9,3,2,3,323,8,Potential
CUST6523,149,2,233.59,4,1,1,411,6,At Risk
CUST6524,234,3,1664.8,4,2,1,421,7,Potential
CUST6528,3,1,352.86,5,1,1,511,7,Potential
CUST6529,92,3,746.15,5,2,1,521,8,Potential
CUST6530,206,5,2556.67,4,3,2,432,9,Potential
CUST6531,33,4,572.3,5,2,1,521,8,Potential
CUST6532,19,4,2189.94,5,2,1,521,8,Potential
CUST6533,59,4,1066.41,5,2,1,521,8,Potential
CUST6534,233,2,645.1600000000001,4,1,1,411,6,At Risk
CUST6536,45,2,1435.19,5,1,1,511,7,Potential
CUST6537,225,4,1542.91,4,2,1,421,7,Potential
CUST6538,481,1,50.61,2,1,1,211,4,At Risk
CUST6539,123,3,2023.82,5,2,1,521,8,Potential
CUST6540,223,2,28.189999999999998,4,1,1,411,6,At Risk
CUST6542,283,2,1362.08,4,1,1,411,6,At Risk
CUST6543,473,2,1877.7699999999998,2,1,1,211,4,At Risk
CUST6544,142,1,924.2700000000001,5,1,1,511,7,Potential
CUST6545,260,1,229.87,4,1,1,411,6,At Risk
CUST6546,11,2,1194.09,5,1,1,511,7,Potential
CUST6548,40,6,3566.2999999999997,5,4,2,542,11,Loyal
CUST6549,269,1,477.4,4,1,1,411,6,At Risk
CUST6550,217,4,2748.89,4,2,2,422,8,Potential
CUST6552,83,2,1562.27,5,1,1,511,7,Potential
CUST6553,268,1,192.93,4,1,1,411,6,At Risk
CUST6556,314,1,977.01,3,1,1,311,5,At Risk
CUST6557,118,3,1841.58,5,2,1,521,8,Potential
CUST6558,327,3,3537.1099999999997,3,2,2,322,7,Potential
CUST6559,685,1,82.42,1,1,1,111,3,At Risk
CUST6560,72,4,938.85,5,2,1,521,8,Potential
CUST6561,157,1,11.940000000000001,4,1,1,411,6,At Risk
CUST6562,7,5,1853.85,5,3,1,531,9,Potential
CUST6563,85,3,655.4300000000001,5,2,1,521,8,Potential
CUST6565,32,2,363.48,5,1,1,511,7,Potential
CUST6566,693,2,547.94,1,1,1,111,3,At Risk
CUST6567,478,1,928.7800000000001,2,1,1,211,4,At Risk
CUST6568,321,4,1621.04,3,2,1,321,6,At Risk
CUST6569,116,3,129.46,5,2,1,521,8,Potential
CUST6570,137,1,1007.9300000000001,5,1,1,511,7,Potential
CUST6571,186,2,502.42,4,1,1,411,6,At Risk
CUST6572,6,1,18.71,5,1,1,511,7,Potential
CUST6573,351,1,133.95,3,1,1,311,5,At Risk
CUST6574,586,1,434.07,1,1,1,111,3,At Risk
CUST6575,538,1,379.92,2,1,1,211,4,At Risk
CUST6577,705,1,883.76,1,1,1,111,3,At Risk
CUST6578,19,1,193.29,5,1,1,511,7,Potential
CUST6580,500,2,2101.66,2,1,1,211,4,At Risk
CUST6581,517,1,9.25,2,1,1,211,4,At Risk
CUST6582,226,1,474.56,4,1,1,411,6,At Risk
CUST6583,289,2,343.34,4,1,1,411,6,At Risk
CUST6584,528,1,831.1999999999999,2,1,1,211,4,At Risk
CUST6585,365,1,2.66,3,1,1,311,5,At Risk
CUST6586,29,1,3969.42,5,1,2,512,8,Potential
CUST6587,19,3,3026.91,5,2,2,522,9,Potential
CUST6588,148,2,57.61,4,1,1,411,6,At Risk
CUST6589,46,2,610.9399999999999,5,1,1,511,7,Potential
CUST6590,149,3,226.79,4,2,1,421,7,Potential
CUST6591,161,3,551.01,4,2,1,421,7,Potential
CUST6592,56,4,2924.26,5,2,2,522,9,Potential
CUST6593,233,2,1362.8200000000002,4,1,1,411,6,At Risk
CUST6594,9,5,4858.96,5,3,3,533,11,Loyal
CUST6596,331,1,545.9,3,1,1,311,5,At Risk
CUST6597,688,1,711.23,1,1,1,111,3,At Risk
CUST6599,277,3,564.35,4,2,1,421,7,Potential
CUST6600,237,3,566.63,4,2,1,421,7,Potential
CUST6602,424,1,10.18,3,1,1,311,5,At Risk
CUST6604,164,3,1075.79,4,2,1,421,7,Potential
CUST6605,18,1,359.49,5,1,1,511,7,Potential
CUST6607,45,1,1894.52,5,1,1,511,7,Potential
CUST6608,395,1,640.18,3,1,1,311,5,At Risk
CUST6609,641,1,307.86,1,1,1,111,3,At Risk
CUST6610,367,2,2284.44,3,1,2,312,6,At Risk
CUST6611,100,2,1518.7900000000002,5,1,1,511,7,Potential
CUST6612,266,3,62.46,4,2,1,421,7,Potential
CUST6613,301,3,2245.19,3,2,1,321,6,At Risk
CUST6614,402,2,239.48999999999998,3,1,1,311,5,At Risk
CUST6615,512,1,2289.7,2,1,2,212,5,At Risk
CUST6617,661,1,82.59,1,1,1,111,3,At Risk
CUST6618,264,3,2055.96,4,2,1,421,7,Potential
CUST6619,341,2,1404.6,3,1,1,311,5,At Risk
CUST6620,398,3,449.25,3,2,1,321,6,At Risk
CUST6621,92,3,2872.6800000000003,5,2,2,522,9,Potential
CUST6622,367,1,1087.3899999999999,3,1,1,311,5,At Risk
CUST6623,526,1,484.44000000000005,2,1,1,211,4,At Risk
CUST6624,383,4,3088.1400000000003,3,2,2,322,7,Potential
CUST6626,40,5,1213.24,5,3,1,531,9,Potential
CUST6627,21,2,334.32,5,1,1,511,7,Potential
CUST6629,424,3,3634.81,3,2,2,322,7,Potential
CUST6632,418,2,217.38,3,1,1,311,5,At Risk
CUST6633,715,1,14.54,1,1,1,111,3,At Risk
CUST6634,34,6,3651.8,5,4,2,542,11,Loyal
CUST6635,396,3,1506.8700000000001,3,2,1,321,6,At Risk
CUST6636,421,1,203.06,3,1,1,311,5,At Risk
CUST6637,276,1,60.02,4,1,1,411,6,At Risk
CUST6638,339,1,1853.42,3,1,1,311,5,At Risk
CUST6639,213,1,58.66,4,1,1,411,6,At Risk
CUST6640,410,1,7.94,3,1,1,311,5,At Risk
CUST6641,271,2,1505.34,4,1,1,411,6,At Risk
CUST6642,16,2,1457.06,5,1,1,511,7,Potential
CUST6643,370,1,65.9,3,1,1,311,5,At Risk
CUST6644,4,3,1447.27,5,2,1,521,8,Potential
CUST6645,484,2,269.22,2,1,1,211,4,At Risk
CUST6646,555,1,1116.78,2,1,1,211,4,At Risk
CUST6647,231,1,2726.9,4,1,2,412,7,Potential
CUST6648,333,2,1930.18,3,1,1,311,5,At Risk
CUST6649,64,1,314.28,5,1,1,511,7,Potential
CUST6650,319,1,1650.8400000000001,3,1,1,311,5,At Risk
CUST6651,20,4,3367.67,5,2,2,522,9,Potential
CUST6652,15,5,1857.0000000000002,5,3,1,531,9,Potential
CUST6653,45,2,1296.3600000000001,5,1,1,511,7,Potential
CUST6654,146,4,1580.7100000000003,5,2,1,521,8,Potential
CUST6657,424,3,2374.38,3,2,2,322,7,Potential
CUST6658,29,5,4834.66,5,3,3,533,11,Loyal
CUST6659,83,2,2121.8199999999997,5,1,1,511,7,Potential
CUST6660,367,3,2146.55,3,2,1,321,6,At Risk
CUST6661,33,4,1061.35,5,2,1,521,8,Potential
CUST6662,119,4,10308.36,5,2,5,525,12,Loyal
CUST6663,352,2,604.08,3,1,1,311,5,At Risk
CUST6664,9,1,37.76,5,1,1,511,7,Potential
CUST6666,16,1,531.6600000000001,5,1,1,511,7,Potential
CUST6667,4,1,1227.2800000000002,5,1,1,511,7,Potential
CUST6668,18,2,966.1999999999999,5,1,1,511,7,Potential
CUST6670,192,2,1870.0900000000001,4,1,1,411,6,At Risk
CUST6671,6,1,48.57,5,1,1,511,7,Potential
CUST6672,288,2,1086.61,4,1,1,411,6,At Risk
CUST6673,79,6,2826.41,5,4,2,542,11,Loyal
CUST6674,655,1,2193.66,1,1,1,111,3,At Risk
CUST6675,133,2,1362.3,5,1,1,511,7,Potential
CUST6676,31,3,2339.37,5,2,2,522,9,Potential
CUST6677,55,1,935.09,5,1,1,511,7,Potential
CUST6678,597,1,323.77,1,1,1,111,3,At Risk
CUST6679,397,2,1126.9,3,1,1,311,5,At Risk
CUST6680,425,1,2649.39,3,1,2,312,6,At Risk
CUST6681,12,2,866.79,5,1,1,511,7,Potential
CUST6682,22,2,1020.2,5,1,1,511,7,Potential
CUST6683,364,2,422.07000000000005,3,1,1,311,5,At Risk
CUST6684,503,1,94.24000000000001,2,1,1,211,4,At Risk
CUST6685,395,3,2169.14,3,2,1,321,6,At Risk
CUST6686,446,4,1581.2,2,2,1,221,5,At Risk
CUST6687,368,1,97.38,3,1,1,311,5,At Risk
CUST6688,49,4,2108.43,5,2,1,521,8,Potential
CUST6689,404,3,1543.0400000000002,3,2,1,321,6,At Risk
CUST6690,95,5,5021.0,5,3,3,533,11,Loyal
CUST6691,41,1,64.44,5,1,1,511,7,Potential
CUST6692,462,1,38.63,2,1,1,211,4,At Risk
CUST6693,615,1,1783.76,1,1,1,111,3,At Risk
CUST6694,239,3,856.21,4,2,1,421,7,Potential
CUST6695,647,2,1354.06,1,1,1,111,3,At Risk
CUST6696,32,2,424.53999999999996,5,1,1,511,7,Potential
CUST6697,90,2,1714.99,5,1,1,511,7,Potential
CUST6698,33,2,181.41,5,1,1,511,7,Potential
CUST6702,91,2,951.88,5,1,1,511,7,Potential
CUST6704,11,3,305.02,5,2,1,521,8,Potential
CUST6706,80,2,2770.07,5,1,2,512,8,Potential
CUST6707,273,1,59.900000000000006,4,1,1,411,6,At Risk
CUST6710,200,2,408.04999999999995,4,1,1,411,6,At Risk
CUST6711,84,4,4964.08,5,2,3,523,10,Loyal
CUST6712,347,1,426.40000000000003,3,1,1,311,5,At Risk
CUST6713,25,1,47.55,5,1,1,511,7,Potential
CUST6715,41,4,4129.52,5,2,2,522,9,Potential
CUST6717,9,4,625.3299999999999,5,2,1,521,8,Potential
CUST6718,331,3,1563.9699999999998,3,2,1,321,6,At Risk
CUST6720,34,2,1055.6,5,1,1,511,7,Potential
CUST6721,83,1,714.76,5,1,1,511,7,Potential
CUST6722,143,5,1373.93,5,3,1,531,9,Potential
CUST6723,239,3,5379.469999999999,4,2,3,423,9,Potential
CUST6724,304,3,1920.98,3,2,1,321,6,At Risk
CUST6725,191,2,115.78,4,1,1,411,6,At Risk
CUST6726,117,3,1353.2800000000002,5,2,1,521,8,Potential
CUST6727,661,1,3.61,1,1,1,111,3,At Risk
CUST6729,561,1,331.64,2,1,1,211,4,At Risk
CUST6730,260,3,937.6600000000001,4,2,1,421,7,Potential
CUST6731,199,2,2956.01,4,1,2,412,7,Potential
CUST6732,66,1,68.35,5,1,1,511,7,Potential
CUST6733,18,4,2570.11,5,2,2,522,9,Potential
CUST6734,136,6,4331.5599999999995,5,4,2,542,11,Loyal
CUST6735,397,2,1538.1200000000001,3,1,1,311,5,At Risk
CUST6737,542,1,92.72,2,1,1,211,4,At Risk
CUST6738,334,1,3455.56,3,1,2,312,6,At Risk
CUST6740,425,1,12.91,3,1,1,311,5,At Risk
CUST6741,640,1,14.23,1,1,1,111,3,At Risk
CUST6743,81,2,253.54000000000002,5,1,1,511,7,Potential
CUST6744,325,3,1310.13,3,2,1,321,6,At Risk
CUST6745,48,2,155.71,5,1,1,511,7,Potential
CUST6747,19,3,502.7,5,2,1,521,8,Potential
CUST6748,174,1,15.88,4,1,1,411,6,At Risk
CUST6749,248,1,52.97,4,1,1,411,6,At Risk
CUST6750,307,3,2259.97,3,2,1,321,6,At Risk
CUST6751,485,1,8.61,2,1,1,211,4,At Risk
CUST6753,179,6,6040.13,4,4,3,443,11,Loyal
CUST6755,145,2,4944.860000000001,5,1,3,513,9,Potential
CUST6756,367,2,1056.49,3,1,1,311,5,At Risk
CUST6757,185,4,4810.47,4,2,3,423,9,Potential
CUST6758,417,3,705.8199999999999,3,2,1,321,6,At Risk
CUST6759,398,1,298.17,3,1,1,311,5,At Risk
CUST6760,273,1,53.75,4,1,1,411,6,At Risk
CUST6761,701,1,439.25,1,1,1,111,3,At Risk
CUST6762,415,4,7757.94,3,2,4,324,9,Potential
CUST6763,256,1,56.46,4,1,1,411,6,At Risk
CUST6765,294,1,7.54,3,1,1,311,5,At Risk
CUST6767,35,1,590.0799999999999,5,1,1,511,7,Potential
CUST6768,271,3,1432.8500000000001,4,2,1,421,7,Potential
CUST6769,21,4,1969.66,5,2,1,521,8,Potential
CUST6770,66,2,2073.87,5,1,1,511,7,Potential
CUST6771,68,2,381.93,5,1,1,511,7,Potential
CUST6772,482,2,656.6,2,1,1,211,4,At Risk
CUST6773,406,1,696.54,3,1,1,311,5,At Risk
CUST6774,703,1,295.43,1,1,1,111,3,At Risk
CUST6775,254,1,29.479999999999997,4,1,1,411,6,At Risk
CUST6776,391,3,5228.92,3,2,3,323,8,Potential
CUST6777,40,2,377.93,5,1,1,511,7,Potential
CUST6778,465,3,797.41,2,2,1,221,5,At Risk
CUST6779,323,2,355.66,3,1,1,311,5,At Risk
CUST6782,323,5,4019.57,3,3,2,332,8,Potential
CUST6783,453,2,764.0,2,1,1,211,4,At Risk
CUST6784,19,2,961.9799999999999,5,1,1,511,7,Potential
CUST6785,88,2,1383.82,5,1,1,511,7,Potential
CUST6786,38,4,2624.6600000000003,5,2,2,522,9,Potential
CUST6788,355,2,269.6,3,1,1,311,5,At Risk
CUST6790,55,2,194.42,5,1,1,511,7,Potential
CUST6791,323,2,4622.1900000000005,3,1,3,313,7,Potential
CUST6792,44,3,2590.92,5,2,2,522,9,Potential
CUST6793,633,1,1507.99,1,1,1,111,3,At Risk
CUST6797,14,4,1591.3600000000001,5,2,1,521,8,Potential
CUST6798,129,3,5326.610000000001,5,2,3,523,10,Loyal
CUST6799,597,1,74.45,1,1,1,111,3,At Risk
CUST6800,164,3,124.91,4,2,1,421,7,Potential
CUST6801,495,1,418.52000000000004,2,1,1,211,4,At Risk
CUST6802,101,1,3183.58,5,1,2,512,8,Potential
CUST6803,73,1,853.0999999999999,5,1,1,511,7,Potential
CUST6804,71,4,1715.14,5,2,1,521,8,Potential
